猫叉Master+,Infinite cave,infinite cave another 195k,365,0,4,4.0,-23.2678284250175,1
猫叉Master+,Infinite cave,first run...,18,0,2,5.0,-24.6578920448092,1
猫叉Master+,Infinite cave,part 2 - the last of the plainsmen by zane grey (chs 06-11),90783,25,77,2.3506494,337.806891207791,0
猫叉Master+,Infinite cave,book 10 - the hunchback of notre dame by victor hugo (chs 1-7),949818,289,432,3.0185184,3655.47297755895,0
猫叉Master+,Infinite cave,part 3 - the last of the plainsmen by zane grey (chs 12-17),72412,13,40,2.1,264.627296262005,0
猫叉Master+,Infinite cave,part 1 - the life and adventures of robinson crusoe by daniel defoe (chs 01-04),135790,118,82,4.6585364,516.69463679697,0
猫叉Master+,Infinite cave,part 1 (chs 01-07) - a room with a view by em forster,60409,34,50,2.6,216.763763101038,0
猫叉Master+,Infinite cave,ethan frome by edith wharton - whole book,33481,19,27,3.9629629,109.239854830974,0
猫叉Master+,Infinite cave,just so stories by rudyard kipling - whole book,147247,118,92,3.6956522,562.142905793055,0
猫叉Master+,Infinite cave,chapter 24 - the jungle by upton sinclair,10302,1,8,3.5,16.5251340544868,0
猫叉Master+,Infinite cave,part 10 - moby dick by herman melville (chs 124-135),133961,43,94,2.6595745,509.435896501246,0
猫叉Master+,Infinite cave,chapter 04 - the life and adventures of robinson crusoe by daniel defoe,24234,11,16,4.0,72.2701822416452,0
猫叉Master+,Infinite cave,part 6 - the jungle by upton sinclair (chs 23-25),41733,12,33,1.969697,142.211528733131,0
猫叉Master+,Infinite cave,part 5 - dracula by bram stoker (chs 16-19),91664,47,76,3.0,341.313947445683,0
kobo feat. RIO,Into The Sunlight,into the sunlight 【kobo feat.rio】_hyper.mp4,164,0,0,0.0,-24.0730197197168,1
kobo feat. RIO,Into The Sunlight,beatmania iidx19 lincle into the sunlight(another),2498,4,3,5.0,-14.7238749925532,1
kobo feat. RIO,Into The Sunlight,kobo feat. rio - 21. into the sunlight 〔drum & bass〕,11,0,0,0.0,-24.6859340167343,1
kobo feat. RIO,Into The Sunlight,chapter 17 - walden by henry david thoreau,60873,21,25,2.76,218.614764289559,0
