kors k,Release The Music,smooooch・∀・ - kors k (beatmania iidx) - mario paint composer,5047,47,70,5.0,-4.5152408065047,1
kors k,Release The Music,beatmania iidx happy sky - sigsig hyper,63221,90,56,4.767857,227.98055544349,0
kors k,Release The Music,y&co. speedy cat (kors k vs. stripe remix),2831,16,11,4.6363635,-13.3901224137863,1
kors k,Release The Music,kors k vs. led - solid state squad,18718,136,86,4.9069767,50.2058527246308,1
kors k,Release The Music,[bmiidx] evergreen - kors k,8977,52,18,5.0,11.2207168830393,1
kors k,Release The Music,kors k - kailua,5213,18,15,5.0,-3.8504803535327,1
kors k,Release The Music,kors k - kailua (stripe mix),780,5,9,4.5555553,-21.60540414172,1
kors k,Release The Music,smooooch - kors k [beatmania iidx] (sight read),2317,10,10,4.6,-15.4488404620287,1
kors k,Release The Music,kors k - programmed world,6867,37,32,5.0,2.7726803682113,1
kors k,Release The Music,kors k - sigsig,444,4,6,4.3333335,-22.9513632639088,1
kors k,Release The Music,-jcore- tripping contact (kors k vs teranoid original mix),3813,31,22,5.0,-9.4571327394127,1
kors k,Release The Music,kors k as teranoid - bad maniacs 「ＬＯＮＧ」,3142,13,14,5.0,-12.1445133202812,1
kors k,Release The Music,flash back 90's - kors k as disconation,68176,198,82,4.890244,247.740242167219,0
kors k,Release The Music,[random mashup] kors k - wuvwuv・∀・,38990,235,201,5.0,131.25369356017,1
kors k,Release The Music,kors k vs. dj taka - decade,5131,14,13,4.6923075,-4.1788550463663,1
kors k,Release The Music,custom beatmania iidx video- the shining polaris kors k mix,2311,9,5,4.8,-15.4728726217143,1
セリカ,RESISTANCE,beatmania iidx19 lincle resistance(another),532,0,0,0.0,-22.5988471422192,1
セリカ,RESISTANCE,resistance dph 正規,156,0,0,0.0,-24.1050673656688,1
Masayoshi Minoshima feat. 綾倉盟,Round and Round,masayoshi minoshima feat. 綾倉盟-round and round,2965,33,14,5.0,-12.8534258264175,1
Masayoshi Minoshima feat. 綾倉盟,Round and Round,[mashup] round apple!! - masayoshi minoshima feat. 綾倉盟,558,15,13,5.0,-22.4946950616412,1
Masayoshi Minoshima feat. 綾倉盟,Round and Round,[beatmaniaiidx 19th lincle] masayoshi minoshima feat. 綾倉盟- round and round (spa),76,0,1,5.0,-24.4255447988208,1
Masayoshi Minoshima feat. 綾倉盟,Round and Round,beatmania iidx19 lincle round and round(another),15532,32,17,4.7647057,37.4578280897808,0
Masayoshi Minoshima feat. 綾倉盟,Round and Round,masayoshi minoshima feat. 綾倉盟- 05. round and round 〔hyper electro〕,22,0,1,5.0,-24.6418680669372,1
Masayoshi Minoshima feat. 綾倉盟,Round and Round,"round and round [normal, hyper and another] rev.1",72,0,1,1.0,-24.4415687169472,1
SUPER STAR 満-MITSURU-,SA.YO.NA.RA. SUPER STAR,super star -満- mitsuru - sa.yo.na.ra. super star [720p],8818,56,35,4.7714286,10.5841541897508,1
SUPER STAR 満-MITSURU-,SA.YO.NA.RA. SUPER STAR,super star 満-mitsuru- - sa.yo.na.ra. super star,425,0,0,0.0,-23.0274749804375,1
SUPER STAR 満-MITSURU-,SA.YO.NA.RA. SUPER STAR,beatmania iidx19 lincle sa.yo.na.ra. super star(another),29461,68,52,4.769231,93.1707284429457,0
SUPER STAR 満-MITSURU-,SA.YO.NA.RA. SUPER STAR,sa.yo.na.ra. super star(a)ex-hard,90,0,0,0.0,-24.36946112023,1
SUPER STAR 満-MITSURU-,SA.YO.NA.RA. SUPER STAR,super star 満-mitsuru- - 34. sa.yo.na.ra. super star 〔only one finale〕,19,0,0,0.0,-24.6538860499263,1
Ashemu,Scharfrichter,ashemu - scharfrichter,1231,9,5,5.0,-19.7988235744263,1
Ashemu,Scharfrichter,beatmania iidx19 lincle scharfrichter[ashemu] (another),33097,32,22,4.6363635,107.705086602135,0
Ashemu,Scharfrichter,【beatmania iidx 19 lincle】 ashemu[色欲] (dph) fullcombo 【+hand shot】,1750,4,7,4.428571,-17.71992354375,1
Ashemu,Scharfrichter,ashemu,4574,24,8,5.0,-6.4094494401308,1
Ashemu,Scharfrichter,"scharfrichter [normal, hyper and another]",219,0,1,1.0,-23.8526926330063,1
Ashemu,Scharfrichter,ashemu（色欲）spa正規,1635,1,0,0.0,-18.1805597070175,1
Ashemu,Scharfrichter,【beatmaniaiidx lincle】「ashemu」（another）,9894,4,5,4.2,14.8918256420612,0
